;DATASET;EMISSIEJAAR;STOFCODE;STOF;CODE_EMISSIEOORZAAK;EMISSIEOORZAAK;CODE_BEDRIJF;NAAM_BEDRIJF;SBI_CODE;SBI;XCO_BEDRIJF;YCO_BEDRIJF;IDG_CODE;IDG_NAAM;EMISSIEPUNT_CODE;EMISSIEPUNT_NAAM;XCO_EMISSIEPUNT;YCO_EMISSIEPUNT;TYPE;HOOGTE;LENGTE;BREEDTE;HOEK;UITSTROOMOPENING_M2;TEMPERATUUR;UITTREEDSNELHEID;VOLUMESTROOM;WARMTEINHOUD;EMISSIE;XCO_EMISSIEPUNT_HARM;YCO_EMISSIEPUNT_HARM;XCO_BEDRIJF_HARM;YCO_BEDRIJF_HARM
917;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102700;SBI 20.15 (per bedrijf): Vervaardiging van kunstmeststoffen en stikstofverbindingen;51105;YARA Sluiskil BV;20150;Vervaardiging van kunstmeststoffen en stikstofverbindingen;47750;366500;pub_0303;Chemische Industrie kunstmeststoffen;39683;H 301;47970;366444;P;33.0;;;;5.0;170.0;5.0;24.31;4.932;147173172.0;47970;366443;47750;366499
918;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T151100;SBI 46/47 (per bedrijf): Detail- en groothandel;51107;ARKEMA Vlissingen BV;46751;Groothandel in chemische grondstoffen en chemicaliën voor industriële toepassing;37013;386172;pub_1201;Energiegebruik en processen Handel, Diensten en Overheid (HDO);38607;Schoorsteen overig;36890;385500;P;30.0;;;;1.33;51.0;42857.0;57000.0;0.741;652458.9264;36890;385499;37013;386171
919;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;65;PQ Silicas BV (Eijsden);20130;Vervaardiging van overige anorganische basischemicaliën;177992;308935;pub_0301;Chemische Industrie basisproducten;41388;spray;178070;308930;P;24.0;;;;0.76;;;;0.2;3117854.0;178070;308929;177992;308934
920;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;65;PQ Silicas BV (Eijsden);20130;Vervaardiging van overige anorganische basischemicaliën;177992;308935;pub_0301;Chemische Industrie basisproducten;41389;stookketels KH1-4;177880;308940;P;8.0;;;;0.5;;;;0.08;952411.620662114;177880;308939;177992;308934
921;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;200131;HAK;10390;Verwerking van groente en fruit (niet tot sap en maaltijden);130356;422745;pub_0216;Voedings- en genotmiddelenindustrie;41816;Ketel 4;130544;422683;P;20.0;;;;0.28;;;;7.22;4416100.0;130544;422682;130356;422744
922;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T106200;SBI 25 (per bedrijf): Metaalproductenindustrie (exclusief machinebouw);200188;Kriek Lakspuit- en Moffelinrichting BV;25610;Oppervlaktebehandeling en bekleding van metaal;103924;460682;pub_0210;Metaalelektro;45016;Kameroven lijn 3;103924;460682;P;9.0;;;;0.0628;;;;0.013;122000.0;103924;460681;103924;460681
923;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104300;SBI 23.32 (per bedrijf): Vervaardiging van bakstenen en dakpannen;200355;Wienerberger Dakpannenfabriek Narvik Tegelen;23320;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);208516;372291;pub_0203;Bouwmaterialenindustrie;36781;Ovens;208516;372291;P;35.0;;;;0.0;;;;1.0;779119.22;208516;372290;208516;372290
924;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102102;SBI 23 (per bedrijf): Bouwmaterialen- en glasindustrie;200377;Monier BV (Tegelen);23320;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);207490;372282;pub_0203;Bouwmaterialenindustrie;36654;schoorsteen;207490;372282;P;30.0;;;;0.636;150.0;18.0;11.6;2.055;12270066.77775;207490;372281;207490;372281
925;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T151100;SBI 46/47 (per bedrijf): Detail- en groothandel;200420;RMD BV;46722;Groothandel in ferrometalen en -halffabrikaten;260884;592191;pub_1201;Energiegebruik en processen Handel, Diensten en Overheid (HDO);37322;Filterinstallatie;260884;592191;P;30.0;;;;1.76;100.0;19.0;33.5;3.785;4882422.999999997;260884;592190;260884;592190
926;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;38581;Divers, overig, diffuus;159100;390650;P;5.0;;;;0.0;;;;0.0;886706.0;159100;390649;159100;390649
927;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T107100;SBI 08 (per bedrijf): Winning van delfstoffen (geen olie en gas);95007;Frisia Zout;8930;Zoutwinning;157613;577805;pub_0802;Overig bouw;36574;wkc harlingen;157613;577805;P;25.0;;;;3.14;98.9;332.0;1041.0;5.875;846444.6;157613;577804;157613;577804
928;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;114709;McCain Foods Holland BV (Lelystad);10310;Vervaardiging van aardappelproducten;164429;505923;pub_0216;Voedings- en genotmiddelenindustrie;43555;Divers, overig, diffuus;164429;505923;P;5.0;;;;;;;;0.0;1850000.0;164429;505922;164429;505922
929;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;114709;McCain Foods Holland BV (Lelystad);10310;Vervaardiging van aardappelproducten;164429;505923;pub_0216;Voedings- en genotmiddelenindustrie;47732;Gasmotor;164432;505930;P;13.0;;;;0.08;;;;0.3;4180000.0;164432;505929;164429;505922
930;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;114709;McCain Foods Holland BV (Lelystad);10310;Vervaardiging van aardappelproducten;164429;505923;pub_0216;Voedings- en genotmiddelenindustrie;47734;Thermische naverbrander;164455;505957;P;13.0;;;;1.21;;;;5.3;7300000.0;164455;505956;164429;505922
931;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42034;FrieslandCampina Veghel (DMV International);10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);164550;402920;pub_0216;Voedings- en genotmiddelenindustrie;47387;E38;164000;403000;P;40.0;;;;1.0;;;;0.407;7101939.0;164000;402999;164550;402919
932;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;10001;Nobian Industrial Chemicals BV (Botlek);20130;Vervaardiging van overige anorganische basischemicaliën;78660;432300;pub_0301;Chemische Industrie basisproducten;47335;A-3213;78635;432133;P;40.0;;;;0.0;;;;0.655;1635111.95819102;78635;432132;78660;432299
933;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;12172;Promelca B.V. (Gorinchem);10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);125150;426700;pub_0216;Voedings- en genotmiddelenindustrie;47393;Jonker stoomketel;125119;426862;P;35.0;;;;0.71;;;;0.51;20113000.0;125119;426861;125150;426699
934;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;12134;Archer Daniels Midland Europoort BV (ADM);10410;Vervaardiging van plantaardige en dierlijke oliën en vetten (geen margarine en andere spijsvetten);68067;441593;pub_0216;Voedings- en genotmiddelenindustrie;46834;Gasturbine 2 (26.8);68200;442200;P;30.0;;;;1.91;88.0;14.0;26.0;2.537;43300000.0;68200;442199;68067;441592
935;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103700;SBI 20.6 (per bedrijf): Vervaardiging van synthetische en kunstmatige vezels;203530;Teijin Aramid BV (Emmen);20600;Vervaardiging van synthetische en kunstmatige vezels;257552;533045;pub_0304;Chemische Industrie overig;46679;Divers, overig, diffuus;257552;533045;P;5.0;;;;;;;;0.0;120.0;257552;533044;257552;533044
936;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102102;SBI 23 (per bedrijf): Bouwmaterialen- en glasindustrie;65777;Wienerberger Steenfabriek Kijfwaard West;23320;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);200098;432128;pub_0203;Bouwmaterialenindustrie;47611;Standaard steenbakkerij 2;200098;432128;P;50.0;;;;0.5;;;;1.0;9435066.665;200098;432127;200098;432127
937;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;72914;Abbott Laboratories B.V.;10860;Vervaardiging van gehomogeniseerde voedingspreparaten en dieetvoeding;201500;503488;pub_0216;Voedings- en genotmiddelenindustrie;47588;Installaties Rieteweg 20;201499;503521;P;4.0;;;;1.0;95.0;2.0;1.5;0.16;121769.0;201499;503520;201500;503487
938;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;71103;Nouryon Functional Chemicals;20141;Vervaardiging van petrochemische producten;208550;472800;pub_0301;Chemische Industrie basisproducten;47595;WKK M1;208707;472634;P;24.0;;;;0.096;107.0;31.0;3.0;0.366;661500.0;208707;472633;208550;472799
939;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T107100;SBI 08 (per bedrijf): Winning van delfstoffen (geen olie en gas);101408;Nedmag BV;8990;Winning van overige delfstoffen n.e.g.;256065;570785;pub_0802;Overig bouw;48193;Olie heaters mining;251886;571526;P;6.0;;;;0.09;243.0;5.0;0.48;0.142;3576919.000000001;251886;571525;256065;570784
940;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;48177;Peka Kroef BV;10310;Vervaardiging van aardappelproducten;178293;406558;pub_0216;Voedings- en genotmiddelenindustrie;48152;Ketel 2;178280;406755;P;18.0;;;;0.0;;;;0.88;2660000.0;178280;406754;178293;406557
941;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61193;AFA OCI 3.2 AFSCHEIDER V-3211;183480;333338;P;50.0;;;;0.7;13.0;;1.59083;0.0;98752655.0;183480;333337;183732;332403
942;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61194;AFA OCI 3.3 AFDRIJFKOLOM C-3202;183481;333343;P;50.0;;;;1.135;15.0;;6.6925;0.0;93472533.0;183481;333342;183732;332403
943;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61318;LD2 Borealis 2b OVEN F1251 STRAAT 1;183420;330020;P;15.0;;;;0.4;180.0;;0.34722;0.07447869;770959.0;183420;330019;183732;332403
944;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;202229;IOI - Loders Croklaan Oils B.V.;10410;Vervaardiging van plantaardige en dierlijke oliën en vetten (geen margarine en andere spijsvetten);61400;443100;pub_0216;Voedings- en genotmiddelenindustrie;61108;RTO;62625;442669;P;4.0;;;;0.0;;;;0.0;1802.32407900274;62625;442668;61400;443099
945;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102501;SBI 20.141 (per bedrijf): Vervaardiging van petrochemische producten;51104;Dow Benelux BV (Hoek);20141;Vervaardiging van petrochemische producten;43193;373788;pub_0301;Chemische Industrie basisproducten;61767;Hoppers trein 1+2+3 Dowlex;43400;373723;P;20.0;;;;1.0;;;;0.001;366870.696;43400;373722;43193;373787
946;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102501;SBI 20.141 (per bedrijf): Vervaardiging van petrochemische producten;51104;Dow Benelux BV (Hoek);20141;Vervaardiging van petrochemische producten;43193;373788;pub_0301;Chemische Industrie basisproducten;61770;Overige procesemissie P&U Elsta;42902;372783;P;5.0;;;;0.0;;;;0.001;748845.0;42902;372782;43193;373787
